lambda1, lambda2, lambda3, fidelidad
-0.9310344827586207,0.7241379310344827,-0.75,0.8162439909461887
-0.9310344827586207,0.7931034482758621,-0.75,0.8238142191311981
-0.8620689655172413,0.6551724137931034,-0.75,0.7969747305355347
-0.8620689655172413,0.7241379310344827,-0.75,0.8035113654091748
-0.8620689655172413,0.7931034482758621,-0.75,0.8129575150261517
-0.8620689655172413,0.8620689655172413,-0.75,0.8236563919903461
-0.7931034482758621,0.5862068965517242,-0.75,0.7795230707224139
-0.7931034482758621,0.6551724137931034,-0.75,0.7879661550335825
-0.7931034482758621,0.7241379310344827,-0.75,0.7968767879923679
-0.7931034482758621,0.7931034482758621,-0.75,0.8046008971881914
-0.7931034482758621,0.8620689655172413,-0.75,0.8146716774976126
-0.7931034482758621,0.9310344827586206,-0.75,0.8242262857631382
-0.7241379310344828,0.5172413793103448,-0.75,0.761630967955722
-0.7241379310344828,0.5862068965517242,-0.75,0.7707187835792233
-0.7241379310344828,0.6551724137931034,-0.75,0.7772168286869832
-0.7241379310344828,0.7241379310344827,-0.75,0.7862245632676077
-0.7241379310344828,0.7931034482758621,-0.75,0.7955174042744264
-0.7241379310344828,0.8620689655172413,-0.75,0.8047265914579559
-0.7241379310344828,0.9310344827586206,-0.75,0.8148867911758709
-0.6551724137931034,0.4482758620689655,-0.75,0.7439344294500643
-0.6551724137931034,0.5172413793103448,-0.75,0.7514255534532229
-0.6551724137931034,0.5862068965517242,-0.75,0.7600198128849587
-0.6551724137931034,0.6551724137931034,-0.75,0.7711630061146378
-0.6551724137931034,0.7241379310344827,-0.75,0.7789744258372653
-0.6551724137931034,0.7931034482758621,-0.75,0.7866008621719742
-0.6551724137931034,0.8620689655172413,-0.75,0.7965170891421467
-0.5862068965517242,0.3793103448275863,-0.75,0.7327514646444357
-0.5862068965517242,0.4482758620689655,-0.75,0.7330277650322192
-0.5862068965517242,0.5172413793103448,-0.75,0.7436434254428534
-0.5862068965517242,0.5862068965517242,-0.75,0.7500823254874123
-0.5862068965517242,0.6551724137931034,-0.75,0.7585166521681984
-0.5862068965517242,0.7241379310344827,-0.75,0.7688357104852199
-0.5862068965517242,0.7931034482758621,-0.75,0.7789234081509933
-0.5172413793103449,0.31034482758620685,-0.75,0.7271287783865591
-0.5172413793103449,0.3793103448275863,-0.75,0.727448572363286
-0.5172413793103449,0.4482758620689655,-0.75,0.7274393009856882
-0.5172413793103449,0.5172413793103448,-0.75,0.7358505381237628
-0.5172413793103449,0.5862068965517242,-0.75,0.7408299603024893
-0.5172413793103449,0.6551724137931034,-0.75,0.7514111521858694
-0.5172413793103449,0.7241379310344827,-0.75,0.7580967198269064
-0.4482758620689655,0.24137931034482762,-0.75,0.7213629121919747
-0.4482758620689655,0.31034482758620685,-0.75,0.7261486807789269
-0.4482758620689655,0.3793103448275863,-0.75,0.7244583187491375
-0.4482758620689655,0.4482758620689655,-0.75,0.7253717631964298
-0.4482758620689655,0.5172413793103448,-0.75,0.7291233371145279
-0.4482758620689655,0.5862068965517242,-0.75,0.7335589394202959
-0.4482758620689655,0.6551724137931034,-0.75,0.7408040385518244
-0.3793103448275862,0.17241379310344818,-0.75,0.7236437268908912
-0.3793103448275862,0.24137931034482762,-0.75,0.7207475539245867
-0.3793103448275862,0.31034482758620685,-0.75,0.7162865171186629
-0.3793103448275862,0.3793103448275863,-0.75,0.7225685548849132
-0.3793103448275862,0.4482758620689655,-0.75,0.7234348156462507
-0.3793103448275862,0.5172413793103448,-0.75,0.7259868777569627
-0.3793103448275862,0.5862068965517242,-0.75,0.7286801072040274
-0.31034482758620685,0.10344827586206895,-0.75,0.7180728935474922
-0.31034482758620685,0.17241379310344818,-0.75,0.7169166832470817
-0.31034482758620685,0.24137931034482762,-0.75,0.7183249789306683
-0.31034482758620685,0.31034482758620685,-0.75,0.7183413477386476
-0.31034482758620685,0.3793103448275863,-0.75,0.7213773934126193
-0.31034482758620685,0.4482758620689655,-0.75,0.7219919744158204
-0.31034482758620685,0.5172413793103448,-0.75,0.7222781768222679
-0.24137931034482762,0.034482758620689724,-0.75,0.717949710744908
-0.24137931034482762,0.10344827586206895,-0.75,0.7176262550606998
-0.24137931034482762,0.17241379310344818,-0.75,0.714559542098275
-0.24137931034482762,0.24137931034482762,-0.75,0.7132328666135719
-0.24137931034482762,0.31034482758620685,-0.75,0.7179105022890757
