0,1
5957,14043
10223,9777
10198,9802
15140,4860
10080,9920
9999,10001
10512,9488
5465,14535
10351,9649
10559,9441
10297,9703
14914,5086
5856,14144
10045,9955
10295,9705
15052,4948
10149,9851
10189,9811
10407,9593
5699,14301
10428,9572
10511,9489
10248,9752
14640,5360
5943,14057
10227,9773
10104,9896
15166,4834
10104,9896
10233,9767
10504,9496
5866,14134
10363,9637
10553,9447
10243,9757
14596,5404
5904,14096
10237,9763
10348,9652
15237,4763
10182,9818
10124,9876
10569,9431
6127,13873
10369,9631
10487,9513
10261,9739
14240,5760
5958,14042
10217,9783
10231,9769
15285,4715
10076,9924
10226,9774
10533,9467
6261,13739
10457,9543
10509,9491
10244,9756
14167,5833
5837,14163
10206,9794
10258,9742
15245,4755
10148,9852
10124,9876
10516,9484
6446,13554
10226,9774
10513,9487
10211,9789
13803,6197
5888,14112
10117,9883
10123,9877
15228,4772
10233,9767
10131,9869
10486,9514
6697,13303
10240,9760
10658,9342
10191,9809
13796,6204
5986,14014
10070,9930
10160,9840
15293,4707
10142,9858
10214,9786
10690,9310
6935,13065
10290,9710
10594,9406
10305,9695
13434,6566
6007,13993
10149,9851
10274,9726
15337,4663
10072,9928
10072,9928
10596,9404
6963,13037
10309,9691
10656,9344
10315,9685
13220,6780
5882,14118
10074,9926
10187,9813
15361,4639
10156,9844
10185,9815
10740,9260
7267,12733
10364,9636
10727,9273
10183,9817
13136,6864
5812,14188
10187,9813
10223,9777
15436,4564
10145,9855
10128,9872
10796,9204
7574,12426
10370,9630
10872,9128
10288,9712
12771,7229
5948,14052
10176,9824
10266,9734
15488,4512
10129,9871
10198,9802
10650,9350
7841,12159
10373,9627
10601,9399
10174,9826
12659,7341
5999,14001
10029,9971
10314,9686
15651,4349
10295,9705
10102,9898
10594,9406
7943,12057
10397,9603
10733,9267
10322,9678
12484,7516
5910,14090
10197,9803
10175,9825
15768,4232
10364,9636
10208,9792
10643,9357
8244,11756
10323,9677
10704,9296
10391,9609
12252,7748
5906,14094
10328,9672
10224,9776
15527,4473
10226,9774
10305,9695
10755,9245
8321,11679
10406,9594
10731,9269
10281,9719
12079,7921
5861,14139
10199,9801
10260,9740
15663,4337
10149,9851
10268,9732
10592,9408
8572,11428
10341,9659
10714,9286
10394,9606
11718,8282
5787,14213
10263,9737
10208,9792
15648,4352
10182,9818
10242,9758
10738,9262
8815,11185
10374,9626
10745,9255
10322,9678
11598,8402
5859,14141
10241,9759
10115,9885
15748,4252
10198,9802
10233,9767
10651,9349
8992,11008
10346,9654
10769,9231
10319,9681
11363,8637
5864,14136
10207,9793
10268,9732
15802,4198
10407,9593
10165,9835
10792,9208
9271,10729
10264,9736
10737,9263
10393,9607
11142,8858
5749,14251
10295,9705
10145,9855
15836,4164
10165,9835
10215,9785
10930,9070
9351,10649
10408,9592
10749,9251
10287,9713
11056,8944
5843,14157
10315,9685
10230,9770
15823,4177
10232,9768
10236,9764
10911,9089
9691,10309
10258,9742
10816,9184
10391,9609
10776,9224
5860,14140
10227,9773
10244,9756
15933,4067
10268,9732
10267,9733
10859,9141
9883,10117
10347,9653
10885,9115
10320,9680
10630,9370
5861,14139
10137,9863
10145,9855
15868,4132
10354,9646
10147,9853
10795,9205
10072,9928
10273,9727
10874,9126
10361,9639
10346,9654
5782,14218
10265,9735
10192,9808
15936,4064
10260,9740
10221,9779
10901,9099
10267,9733
10353,9647
10830,9170
10258,9742
10259,9741
5849,14151
10305,9695
10146,9854
16137,3863
10290,9710
10121,9879
10908,9092
10420,9580
10251,9749
10834,9166
10206,9794
10030,9970
5796,14204
10160,9840
10169,9831
16033,3967
10318,9682
10104,9896
10722,9278
10609,9391
10291,9709
10927,9073
10405,9595
9771,10229
5669,14331
10379,9621
10164,9836
16061,3939
10290,9710
10126,9874
10856,9144
11011,8989
10228,9772
10986,9014
10484,9516
9566,10434
5801,14199
10376,9624
10201,9799
16019,3981
10204,9796
10209,9791
10901,9099
11216,8784
10379,9621
10923,9077
10311,9689
9409,10591
5679,14321
10380,9620
10052,9948
16162,3838
10289,9711
10277,9723
10812,9188
11318,8682
10303,9697
11014,8986
10381,9619
9113,10887
5660,14340
10211,9789
10143,9857
16160,3840
10260,9740
10245,9755
11002,8998
11508,8492
10189,9811
11039,8961
10360,9640
8814,11186
5750,14250
10383,9617
10172,9828
16239,3761
10337,9663
10124,9876
11018,8982
11754,8246
10268,9732
10904,9096
10456,9544
8596,11404
5846,14154
10286,9714
10218,9782
16233,3767
10312,9688
10236,9764
11046,8954
11875,8125
10256,9744
11056,8944
10353,9647
8461,11539
5696,14304
10273,9727
10156,9844
16299,3701
10371,9629
10210,9790
10985,9015
12120,7880
10332,9668
10901,9099
10455,9545
8316,11684
5733,14267
10350,9650
10237,9763
16277,3723
10329,9671
10299,9701
11028,8972
12267,7733
10248,9752
10885,9115
10450,9550
8119,11881
5700,14300
10183,9817
10110,9890
16389,3611
10384,9616
10293,9707
10983,9017
12452,7548
10268,9732
11070,8930
10542,9458
7876,12124
5607,14393
10363,9637
10116,9884
16504,3496
10349,9651
10166,9834
10967,9033
12749,7251
10356,9644
11066,8934
10367,9633
7533,12467
5681,14319
10323,9677
10348,9652
16486,3514
10302,9698
10184,9816
11017,8983
12846,7154
10356,9644
11091,8909
10466,9534
7506,12494
5668,14332
10425,9575
10143,9857
16454,3546
10369,9631
10210,9790
10966,9034
13206,6794
10349,9651
11026,8974
10503,9497
7321,12679
5627,14373
10374,9626
10140,9860
16559,3441
10376,9624
10162,9838
11086,8914
13384,6616
10227,9773
11079,8921
10583,9417
6908,13092
5699,14301
10263,9737
10126,9874
16584,3416
10279,9721
10169,9831
11025,8975
13577,6423
10342,9658
11265,8735
10567,9433
6783,13217
5646,14354
10378,9622
10229,9771
16679,3321
10325,9675
10324,9676
11130,8870
13720,6280
10219,9781
11056,8944
10589,9411
6529,13471
5605,14395
10434,9566
10214,9786
16716,3284
10305,9695
10284,9716
11199,8801
14073,5927
10303,9697
11098,8902
10359,9641
6487,13513
5523,14477
10509,9491
10214,9786
16703,3297
10405,9595
10192,9808
11248,8752
14218,5782
10270,9730
11149,8851
10493,9507
6168,13832
5721,14279
10343,9657
10215,9785
16719,3281
10518,9482
10119,9881
11161,8839
14467,5533
10398,9602
11176,8824
10519,9481
5910,14090
5570,14430
10296,9704
10187,9813
16764,3236
10435,9565
10289,9711
11246,8754
14738,5262
10320,9680
11140,8860
10591,9409
5748,14252
5595,14405
10441,9559
10211,9789
16773,3227
10454,9546
10238,9762
11057,8943
14856,5144
10288,9712
11228,8772
10526,9474
5571,14429
5653,14347
10368,9632
10247,9753
16827,3173
10462,9538
10273,9727
11147,8853
15009,4991
10343,9657
11230,8770
10482,9518
5366,14634
5680,14320
10449,9551
10150,9850
16808,3192
10479,9521
10255,9745
11179,8821
15362,4638
10196,9804
11121,8879
10631,9369
5077,14923
5551,14449
10498,9502
10296,9704
16898,3102
10521,9479
10110,9890
11332,8668
15618,4382
10364,9636
11272,8728
10560,9440
4843,15157
5531,14469
10359,9641
10139,9861
16973,3027
10467,9533
10220,9780
11294,8706
15663,4337
10235,9765
11233,8767
10487,9513
4741,15259
