lambda1, lambda2, lambda3, fidelidad
-1.0,-1.0,1.0,0.8923367376982996
-1.0,-0.3846153846153846,0.3846153846153846,0.7920246841804077
-1.0,0.3846153846153846,-0.3846153846153846,0.7907353030380667
-1.0,1.0,-1.0,0.891353366768613
-0.8461538461538461,-0.8461538461538461,0.6923076923076925,0.8069188910762326
-0.8461538461538461,-0.8461538461538461,0.8461538461538463,0.8292730431127957
-0.8461538461538461,-0.8461538461538461,1.0,0.8499878942436728
-0.8461538461538461,-0.6923076923076923,0.5384615384615385,0.7710375044156635
-0.8461538461538461,-0.6923076923076923,0.6923076923076925,0.7906895613021515
-0.8461538461538461,-0.5384615384615384,0.3846153846153846,0.753730620200713
-0.8461538461538461,-0.5384615384615384,0.5384615384615385,0.7571359044475278
-0.8461538461538461,-0.3846153846153846,0.23076923076923084,0.748868647632994
-0.8461538461538461,-0.3846153846153846,0.3846153846153846,0.750359772705252
-0.8461538461538461,-0.23076923076923073,0.0769230769230771,0.7454800682633167
-0.8461538461538461,-0.23076923076923073,0.23076923076923084,0.7437416012040021
-0.8461538461538461,-0.23076923076923073,0.3846153846153846,0.7471099406063478
-0.8461538461538461,-0.07692307692307687,-0.07692307692307687,0.7458105841474967
-0.8461538461538461,-0.07692307692307687,0.0769230769230771,0.7429326336541807
-0.8461538461538461,0.0769230769230771,-0.23076923076923073,0.7433976305606502
-0.8461538461538461,0.0769230769230771,-0.07692307692307687,0.744217254074095
-0.8461538461538461,0.23076923076923084,-0.3846153846153846,0.749590948828591
-0.8461538461538461,0.23076923076923084,-0.23076923076923073,0.7482311015727507
-0.8461538461538461,0.3846153846153846,-0.5384615384615384,0.7538490927981595
-0.8461538461538461,0.3846153846153846,-0.3846153846153846,0.7517428241139017
-0.8461538461538461,0.3846153846153846,-0.23076923076923073,0.748771831027748
-0.8461538461538461,0.5384615384615385,-0.6923076923076923,0.7740853316857758
-0.8461538461538461,0.5384615384615385,-0.5384615384615384,0.7603164917137115
-0.8461538461538461,0.6923076923076925,-0.8461538461538461,0.8126734706695055
