tau1,tau2,tau3,fidelity
-0.8947368421052632,0.4736842105263157,-0.5,0.7356568624834507
-0.8947368421052632,0.5789473684210527,-0.5,0.7308301384832578
-0.7894736842105263,0.36842105263157876,-0.5,0.7690651696065331
-0.7894736842105263,0.4736842105263157,-0.5,0.7541680530099454
-0.7894736842105263,0.5789473684210527,-0.5,0.7448197005103496
-0.7894736842105263,0.6842105263157894,-0.5,0.7338530035040292
-0.6842105263157895,0.26315789473684204,-0.5,0.7861017102997544
-0.6842105263157895,0.36842105263157876,-0.5,0.7820712192032981
-0.6842105263157895,0.4736842105263157,-0.5,0.7752571909635351
-0.6842105263157895,0.5789473684210527,-0.5,0.7508864564565234
-0.6842105263157895,0.6842105263157894,-0.5,0.7475337082019963
-0.6842105263157895,0.7894736842105261,-0.5,0.7291139497301344
-0.5789473684210527,0.1578947368421053,-0.5,0.8015517366210622
-0.5789473684210527,0.26315789473684204,-0.5,0.8075435650126512
-0.5789473684210527,0.36842105263157876,-0.5,0.7995367556995738
-0.5789473684210527,0.4736842105263157,-0.5,0.7844020314670852
-0.5789473684210527,0.5789473684210527,-0.5,0.7693623403631984
-0.5789473684210527,0.6842105263157894,-0.5,0.7604132100708622
-0.5789473684210527,0.7894736842105261,-0.5,0.7375150532963022
-0.5789473684210527,0.894736842105263,-0.5,0.73178957533431
-0.4736842105263158,0.05263157894736836,-0.5,0.8255273393527287
-0.4736842105263158,0.1578947368421053,-0.5,0.8259894678866802
-0.4736842105263158,0.26315789473684204,-0.5,0.8168770547375233
-0.4736842105263158,0.36842105263157876,-0.5,0.8108876050870135
-0.4736842105263158,0.4736842105263157,-0.5,0.7914598172130904
-0.4736842105263158,0.5789473684210527,-0.5,0.7796229929055973
-0.4736842105263158,0.6842105263157894,-0.5,0.7692320578411436
-0.4736842105263158,0.7894736842105261,-0.5,0.7516743916954512
-0.4736842105263158,0.894736842105263,-0.5,0.743484678356151
-0.368421052631579,-0.052631578947368474,-0.5,0.8495175305958613
-0.368421052631579,0.05263157894736836,-0.5,0.8456640498899677
-0.368421052631579,0.1578947368421053,-0.5,0.8359921701807896
-0.368421052631579,0.26315789473684204,-0.5,0.8355277046612438
-0.368421052631579,0.36842105263157876,-0.5,0.825098618980967
-0.368421052631579,0.4736842105263157,-0.5,0.8052073540118436
-0.368421052631579,0.5789473684210527,-0.5,0.7974930878387307
-0.368421052631579,0.6842105263157894,-0.5,0.792179890817821
-0.368421052631579,0.7894736842105261,-0.5,0.7742335622799639
-0.26315789473684215,-0.1578947368421053,-0.5,0.8435083370395442
-0.26315789473684215,-0.052631578947368474,-0.5,0.8327936785442303
-0.26315789473684215,0.05263157894736836,-0.5,0.8295735526615402
-0.26315789473684215,0.1578947368421053,-0.5,0.8464120232719639
-0.26315789473684215,0.26315789473684204,-0.5,0.8262074035361027
-0.26315789473684215,0.36842105263157876,-0.5,0.8345430659159856
-0.26315789473684215,0.4736842105263157,-0.5,0.8169636484895401
-0.26315789473684215,0.5789473684210527,-0.5,0.8055661378861049
-0.26315789473684215,0.6842105263157894,-0.5,0.7901150169736867
-0.1578947368421053,-0.26315789473684215,-0.5,0.8509977086045045
-0.1578947368421053,-0.1578947368421053,-0.5,0.8499552548934157
-0.1578947368421053,-0.052631578947368474,-0.5,0.8459914175391171
-0.1578947368421053,0.05263157894736836,-0.5,0.8305284310942871
-0.1578947368421053,0.1578947368421053,-0.5,0.8465381864067192
-0.1578947368421053,0.26315789473684204,-0.5,0.8410404767654109
-0.1578947368421053,0.36842105263157876,-0.5,0.8427072177090087
-0.1578947368421053,0.4736842105263157,-0.5,0.8296076747978809
-0.1578947368421053,0.5789473684210527,-0.5,0.819288690689786
-0.052631578947368474,-0.368421052631579,-0.5,0.8366431499413256
-0.052631578947368474,-0.26315789473684215,-0.5,0.8447654832405833
-0.052631578947368474,-0.1578947368421053,-0.5,0.836478304263167
-0.052631578947368474,-0.052631578947368474,-0.5,0.8398556256599652
-0.052631578947368474,0.05263157894736836,-0.5,0.8487998455281868
-0.052631578947368474,0.1578947368421053,-0.5,0.8492018635547409
-0.052631578947368474,0.26315789473684204,-0.5,0.8387524170070071
-0.052631578947368474,0.36842105263157876,-0.5,0.8234191441809838
-0.052631578947368474,0.4736842105263157,-0.5,0.8438519771572202
0.05263157894736836,-0.4736842105263158,-0.5,0.855034643517529
0.05263157894736836,-0.368421052631579,-0.5,0.850014007973789
0.05263157894736836,-0.26315789473684215,-0.5,0.8484229749192713
0.05263157894736836,-0.1578947368421053,-0.5,0.8514591952213726
0.05263157894736836,-0.052631578947368474,-0.5,0.8549047215873663
0.05263157894736836,0.05263157894736836,-0.5,0.847810416894352
0.05263157894736836,0.1578947368421053,-0.5,0.8313689865277232
0.05263157894736836,0.26315789473684204,-0.5,0.8461352531254606
0.05263157894736836,0.36842105263157876,-0.5,0.8261152370127003
0.1578947368421053,-0.5789473684210527,-0.5,0.8388074288552314
0.1578947368421053,-0.4736842105263158,-0.5,0.838920322983386
0.1578947368421053,-0.368421052631579,-0.5,0.8528954681433311
0.1578947368421053,-0.26315789473684215,-0.5,0.8400101013426258
0.1578947368421053,-0.1578947368421053,-0.5,0.8422637858024242
0.1578947368421053,-0.052631578947368474,-0.5,0.8355955833795076
0.1578947368421053,0.05263157894736836,-0.5,0.8301654032194329
0.1578947368421053,0.1578947368421053,-0.5,0.8491876314618584
0.1578947368421053,0.26315789473684204,-0.5,0.8297515573957911
0.26315789473684204,-0.6842105263157895,-0.5,0.8113373903098385
0.26315789473684204,-0.5789473684210527,-0.5,0.8276024600932156
0.26315789473684204,-0.4736842105263158,-0.5,0.8575404203171788
0.26315789473684204,-0.368421052631579,-0.5,0.8564486076941334
0.26315789473684204,-0.26315789473684215,-0.5,0.8326457427035003
0.26315789473684204,-0.1578947368421053,-0.5,0.8590462172991338
0.26315789473684204,-0.052631578947368474,-0.5,0.8345889910298387
0.26315789473684204,0.05263157894736836,-0.5,0.8475638121828958
0.26315789473684204,0.1578947368421053,-0.5,0.8503635703372191
0.36842105263157876,-0.7894736842105263,-0.5,0.7905843316691913
0.36842105263157876,-0.6842105263157895,-0.5,0.8179668203293987
0.36842105263157876,-0.5789473684210527,-0.5,0.8326553565402375
0.36842105263157876,-0.4736842105263158,-0.5,0.8297023640348926
0.36842105263157876,-0.368421052631579,-0.5,0.8404237479566394
0.36842105263157876,-0.26315789473684215,-0.5,0.8542070082836833
0.36842105263157876,-0.1578947368421053,-0.5,0.8386494902975171
0.36842105263157876,-0.052631578947368474,-0.5,0.8500684559922446
0.36842105263157876,0.05263157894736836,-0.5,0.8475377989198319
0.4736842105263157,-0.8947368421052632,-0.5,0.7639748334133039
0.4736842105263157,-0.7894736842105263,-0.5,0.7863717999857333
0.4736842105263157,-0.6842105263157895,-0.5,0.81350787248706
0.4736842105263157,-0.5789473684210527,-0.5,0.8314284958303908
0.4736842105263157,-0.4736842105263158,-0.5,0.8367506020308328
0.4736842105263157,-0.368421052631579,-0.5,0.8393441341565335
0.4736842105263157,-0.26315789473684215,-0.5,0.8490589683270791
0.4736842105263157,-0.1578947368421053,-0.5,0.8481623046418469
0.4736842105263157,-0.052631578947368474,-0.5,0.8443021147796735
0.5789473684210527,-0.8947368421052632,-0.5,0.7657910574151392
0.5789473684210527,-0.7894736842105263,-0.5,0.7840922052413226
0.5789473684210527,-0.6842105263157895,-0.5,0.8080351451387441
0.5789473684210527,-0.5789473684210527,-0.5,0.8198432042015076
0.5789473684210527,-0.4736842105263158,-0.5,0.8183462581670197
0.5789473684210527,-0.368421052631579,-0.5,0.82640530535288
0.5789473684210527,-0.26315789473684215,-0.5,0.8135919925874016
0.5789473684210527,-0.1578947368421053,-0.5,0.8479884344945102
0.6842105263157894,-0.7894736842105263,-0.5,0.7885533258323204
0.6842105263157894,-0.6842105263157895,-0.5,0.8036871314775569
0.6842105263157894,-0.5789473684210527,-0.5,0.8164721372585799
0.6842105263157894,-0.4736842105263158,-0.5,0.7993343908674719
0.6842105263157894,-0.368421052631579,-0.5,0.8113766924717334
0.6842105263157894,-0.26315789473684215,-0.5,0.8231804203577273
0.7894736842105261,-0.6842105263157895,-0.5,0.7843468577180878
0.7894736842105261,-0.5789473684210527,-0.5,0.7953901489771116
0.7894736842105261,-0.4736842105263158,-0.5,0.8089115575190674
0.7894736842105261,-0.368421052631579,-0.5,0.7994654127652153
0.894736842105263,-0.5789473684210527,-0.5,0.7633830730677658
0.894736842105263,-0.4736842105263158,-0.5,0.7838638093527266
