tau1,tau2,tau3,fidelity
-1.0,1.0,-1,0.5961173447197612
-0.9591836734693877,0.9591836734693877,-1,0.611169196145949
-0.9183673469387755,0.9183673469387754,-1,0.6193688832401474
-0.8775510204081632,0.8775510204081631,-1,0.6276264036869267
-0.8367346938775511,0.8367346938775508,-1,0.6509469783222686
-0.7959183673469388,0.7959183673469385,-1,0.6521662137530999
-0.7551020408163265,0.7551020408163265,-1,0.6461724117797119
-0.7142857142857143,0.7142857142857142,-1,0.6699860436708573
-0.6734693877551021,0.6734693877551019,-1,0.6811444815758942
-0.6326530612244898,0.6326530612244896,-1,0.6941319973842001
-0.5918367346938775,0.5918367346938773,-1,0.6980688230689858
-0.5510204081632654,0.5510204081632653,-1,0.6981394249418262
-0.5102040816326531,0.510204081632653,-1,0.7188603921917723
-0.4693877551020409,0.46938775510204067,-1,0.6996947971681761
-0.4285714285714286,0.4285714285714284,-1,0.7074022581682085
-0.3877551020408164,0.3877551020408163,-1,0.7094374427830319
-0.34693877551020413,0.346938775510204,-1,0.7144947969115809
-0.30612244897959184,0.30612244897959173,-1,0.7180165977703965
-0.26530612244897966,0.26530612244897944,-1,0.727265580024556
-0.22448979591836737,0.22448979591836715,-1,0.7272949504876396
-0.1836734693877552,0.18367346938775508,-1,0.6978716610126688
-0.1428571428571429,0.1428571428571428,-1,0.7092654272010697
-0.10204081632653073,0.1020408163265305,-1,0.7271265130718905
-0.061224489795918435,0.06122448979591821,-1,0.7065943617632078
-0.020408163265306145,0.020408163265306145,-1,0.7342628614428486
0.020408163265306145,-0.020408163265306145,-1,0.7334212481090642
0.06122448979591821,-0.061224489795918435,-1,0.733624150622512
0.1020408163265305,-0.10204081632653073,-1,0.7366007912464161
0.1428571428571428,-0.1428571428571429,-1,0.7165143662669693
0.18367346938775508,-0.1836734693877552,-1,0.7118755607133875
0.22448979591836715,-0.22448979591836737,-1,0.7043468942496209
0.26530612244897944,-0.26530612244897966,-1,0.7382450560377913
0.30612244897959173,-0.30612244897959184,-1,0.7111748952846542
0.346938775510204,-0.34693877551020413,-1,0.7222018313381322
0.3877551020408163,-0.3877551020408164,-1,0.7155528790438064
0.4285714285714284,-0.4285714285714286,-1,0.7452442354631887
0.46938775510204067,-0.4693877551020409,-1,0.7512071074503615
0.510204081632653,-0.5102040816326531,-1,0.7418827044662992
0.5510204081632653,-0.5510204081632654,-1,0.7525938054975568
0.5918367346938773,-0.5918367346938775,-1,0.752433189728567
0.6326530612244896,-0.6326530612244898,-1,0.7470377531833001
0.6734693877551019,-0.6734693877551021,-1,0.7354323043720112
0.7142857142857142,-0.7142857142857143,-1,0.7169971566830822
0.7551020408163265,-0.7551020408163265,-1,0.7043985908389578
0.7959183673469385,-0.7959183673469388,-1,0.7013094363456492
0.8367346938775508,-0.8367346938775511,-1,0.697999566916257
0.8775510204081631,-0.8775510204081632,-1,0.7069647023088448
0.9183673469387754,-0.9183673469387755,-1,0.6770309820375664
0.9591836734693877,-0.9591836734693877,-1,0.6916309281293386
1.0,-1.0,-1,0.6789096316166392
