0.908678356488016,0.8641934338576971,0.9025796799652274,0.8785133528179392,0.8921454599889455,0.8376180984601942,0.8883576433295284,0.8319105449055767,0.8539692544470792,0.8789958781709001
0.8345383248615662,0.8257239747030007,0.8071687915414353,0.8059645946738769,0.9098410430255026,0.8026235862729061,0.814681758957651,0.8753271114919384,0.8296239379847906,0.8262291716925976
0.8242178379529063,0.7987339334763208,0.81032472495756,0.8615073165395519,0.8300130042123974,0.8082367453743935,0.8465258263534268,0.7970945290394882,0.9104984773123814,0.8035639283801612
0.7504114149336455,0.8279014774275766,0.8014658285643239,0.7586938235629375,0.8882097408725246,0.7965407787509281,0.8492444886367728,0.8458715540663857,0.8833634126327135,0.7677353078511199
0.73511014085954,0.7723745473702003,0.764063907406218,0.7703381680953806,0.7615137253328861,0.748471812667554,0.7560991815004185,0.7234338894011041,0.778936335908552,0.7377644963151576
0.7517888829980837,0.7835474444705236,0.7950263462695439,0.7705057394152672,0.7741100169890958,0.7744826093408241,0.7467439100035324,0.7638972229445405,0.7285420593915337,0.7638881952339412
0.7812744032868422,0.7722929000636836,0.7533430454613755,0.7467133585839536,0.7569552140592909,0.7303767079729515,0.7325649074549957,0.8590908663818467,0.7201734051858436,0.7553357683620244
0.7500604096362322,0.6702960216283276,0.7524398816050573,0.7313686755078503,0.785295524782434,0.7377304326353806,0.722962751704997,0.7603785234662328,0.7583924012710672,0.6846599468211206
0.6544911712555312,0.7287593393114487,0.7273092456036562,0.7158368991423275,0.7548900669621944,0.6933238529358567,0.7344991305792067,0.7913555087794164,0.763844966247285,0.7948583977888197
0.746402616710215,0.7717745053252688,0.6908963501539985,0.7719517944567869,0.7151694844321927,0.6869428079569994,0.7160046534110645,0.6584163862937086,0.7818666611935203,0.7463262273967194
0.7073622633610492,0.7408046318231285,0.6567238054929975,0.7916409985915432,0.7862707171888572,0.8101082271914034,0.7195509150831035,0.70933021051092,0.6730777512401785,0.6258091892079575
0.7153298364739804,0.6776296406781187,0.7423032726995004,0.7023848085986594,0.7260251751162906,0.7536037563907294,0.7458392294724051,0.6881506142274584,0.6831410781178986,0.6982736277103306
0.6451634114412326,0.6685873111216383,0.7162199704695542,0.7235186345661117,0.7409598695463231,0.7150938074796422,0.6686905537327367,0.7675515867277244,0.8097146501827893,0.6874532373870478
0.7504177049901001,0.7176931981919404,0.7224507055657872,0.7403127323038543,0.7701802003565055,0.7926444326106344,0.711878467550209,0.723554038014451,0.7970263100207946,0.6969742221270291
0.7648510233618038,0.697644842961678,0.7055506983237831,0.7574641886417848,0.8829155975483689,0.6848312548374671,0.6777516101867607,0.6838243325787826,0.683623020213055,0.7855107854079798
0.743896272527464,0.7393303738751049,0.7064494926094123,0.7044491571662087,0.6693904839096604,0.7188390157609833,0.6803659036722819,0.7225689935601907,0.7497790958376648,0.7818035042143726
0.7395818481679294,0.6670415274868337,0.7247003192830466,0.7404577497488768,0.6837201848261784,0.6940651485232949,0.6801736398037692,0.7975664808557485,0.700991990191017,0.7972732223348807
0.6952247167011469,0.713168824721942,0.7189144879614441,0.6663208590319798,0.7384341213806258,0.6846549885111235,0.7453507614374698,0.778317965557782,0.7189535720846145,0.7084337272340062
0.7866146584687603,0.73771400454451,0.7376026456247424,0.7541410664466156,0.7872691661744168,0.7188128111916124,0.7552304535284299,0.7512573115729071,0.6989137077082419,0.782821774717909
0.6931359699400614,0.7066482355010265,0.6780417179509707,0.6976874664775253,0.7118012674565527,0.7443500501676124,0.6825949706448867,0.7132613948652988,0.7723602028694171,0.7373526111176976
0.6936823453526079,0.674639126599685,0.6721137630938606,0.7530853397770105,0.7170220445451335,0.66713236596573,0.7797900808713162,0.7115111410498868,0.7342817940664171,0.7383294947448259
0.7201152255535892,0.7306938096248272,0.7856634705165614,0.7839499653891978,0.7090695747703094,0.7604176927355241,0.7647248950112007,0.7121642966925593,0.7860697903996566,0.7039617483104867
0.7319479961058944,0.8941051955244196,0.7259192611320608,0.7333338044647865,0.7883047600927945,0.8144892829729014,0.8181832098981221,0.7344402576627873,0.7372889115121583,0.7754710076190937
0.7812529834087107,0.7996434612321138,0.7750306881950207,0.8125088826383555,0.7938757561264511,0.8620270349622625,0.8102912086648904,0.815265557706687,0.8090154515347383,0.7940610322520333
0.8266593380144451,0.8201976767004041,0.9148540566261162,0.8538119256961861,0.8502458472863808,0.8533917139816186,0.8289450863269592,0.8493262255513531,0.8134273833329562,0.8279343237476849
