lambda1, lambda2, lambda3, fidelidad
-0.04761904761904767,-0.04761904761904767,-0.5,0.6459875048816941
-0.04761904761904767,0.04761904761904745,-0.5,0.6484810057354463
-0.04761904761904767,0.1428571428571428,-0.5,0.6471974551768075
-0.04761904761904767,0.23809523809523814,-0.5,0.6481877986148282
-0.04761904761904767,0.33333333333333326,-0.5,0.6539713136206191
-0.04761904761904767,0.4285714285714284,-0.5,0.6585531425348882
-0.04761904761904767,0.5238095238095237,-0.5,0.6723175285428078
0.04761904761904745,-0.5238095238095238,-0.5,0.6798596816645908
0.04761904761904745,-0.4285714285714286,-0.5,0.6654493649576347
0.04761904761904745,-0.33333333333333337,-0.5,0.6586900962158806
0.04761904761904745,-0.23809523809523814,-0.5,0.6537585767336118
0.04761904761904745,-0.1428571428571429,-0.5,0.6491290542073821
0.04761904761904745,-0.04761904761904767,-0.5,0.64907111695632
0.04761904761904745,0.04761904761904745,-0.5,0.6526218877393376
0.04761904761904745,0.1428571428571428,-0.5,0.6457930480461893
0.04761904761904745,0.23809523809523814,-0.5,0.6493434269519336
0.04761904761904745,0.33333333333333326,-0.5,0.6491243930454355
0.04761904761904745,0.4285714285714284,-0.5,0.6583649328499258
0.1428571428571428,-0.6190476190476191,-0.5,0.701379064907262
0.1428571428571428,-0.5238095238095238,-0.5,0.6812297070565985
0.1428571428571428,-0.4285714285714286,-0.5,0.6672807853083401
0.1428571428571428,-0.33333333333333337,-0.5,0.6596898583325284
0.1428571428571428,-0.23809523809523814,-0.5,0.6551449005065069
0.1428571428571428,-0.1428571428571429,-0.5,0.6520026502377662
0.1428571428571428,-0.04761904761904767,-0.5,0.646009015936162
0.1428571428571428,0.04761904761904745,-0.5,0.6514259073407479
0.1428571428571428,0.1428571428571428,-0.5,0.6481999242053347
0.1428571428571428,0.23809523809523814,-0.5,0.6499842789449009
0.1428571428571428,0.33333333333333326,-0.5,0.6515073009330694
0.23809523809523814,-0.7142857142857143,-0.5,0.724757417201265
0.23809523809523814,-0.6190476190476191,-0.5,0.700251852636215
0.23809523809523814,-0.5238095238095238,-0.5,0.6829077012424638
0.23809523809523814,-0.4285714285714286,-0.5,0.6695318218726302
0.23809523809523814,-0.33333333333333337,-0.5,0.661819695855405
0.23809523809523814,-0.23809523809523814,-0.5,0.6578273671611229
0.23809523809523814,-0.1428571428571429,-0.5,0.6559705617456992
0.23809523809523814,-0.04761904761904767,-0.5,0.656474295845361
0.23809523809523814,0.04761904761904745,-0.5,0.654633485305979
0.23809523809523814,0.1428571428571428,-0.5,0.6511891980562237
0.23809523809523814,0.23809523809523814,-0.5,0.6543049022315535
0.33333333333333326,-0.8095238095238095,-0.5,0.7512692938177586
0.33333333333333326,-0.7142857142857143,-0.5,0.7243261124657381
0.33333333333333326,-0.6190476190476191,-0.5,0.7022510196212156
0.33333333333333326,-0.5238095238095238,-0.5,0.6850340293728368
0.33333333333333326,-0.4285714285714286,-0.5,0.6756631932149826
0.33333333333333326,-0.33333333333333337,-0.5,0.6642084788259568
0.33333333333333326,-0.23809523809523814,-0.5,0.6661858275511456
0.33333333333333326,-0.1428571428571429,-0.5,0.6644821082556114
0.33333333333333326,-0.04761904761904767,-0.5,0.6641113177093249
0.33333333333333326,0.04761904761904745,-0.5,0.6607770388579539
0.33333333333333326,0.1428571428571428,-0.5,0.6585168312728075
0.4285714285714284,-0.9047619047619048,-0.5,0.7753239365551591
0.4285714285714284,-0.8095238095238095,-0.5,0.7495402307032601
0.4285714285714284,-0.7142857142857143,-0.5,0.7300010639495726
0.4285714285714284,-0.6190476190476191,-0.5,0.7057768819847894
0.4285714285714284,-0.5238095238095238,-0.5,0.6971784257965117
0.4285714285714284,-0.4285714285714286,-0.5,0.6807875718947611
0.4285714285714284,-0.33333333333333337,-0.5,0.6749297345596699
0.4285714285714284,-0.23809523809523814,-0.5,0.6723584338806537
0.4285714285714284,-0.1428571428571429,-0.5,0.6780972281852294
0.4285714285714284,-0.04761904761904767,-0.5,0.6700291335643186
0.4285714285714284,0.04761904761904745,-0.5,0.6741626708504256
0.5238095238095237,-0.9047619047619048,-0.5,0.7822228796366659
0.5238095238095237,-0.8095238095238095,-0.5,0.7504953842325852
0.5238095238095237,-0.7142857142857143,-0.5,0.7310507977562577
0.5238095238095237,-0.6190476190476191,-0.5,0.7207470238883606
0.5238095238095237,-0.5238095238095238,-0.5,0.7066757983289513
0.5238095238095237,-0.4285714285714286,-0.5,0.7000513727370306
0.5238095238095237,-0.33333333333333337,-0.5,0.6929007149178299
0.5238095238095237,-0.23809523809523814,-0.5,0.6897584964385872
0.5238095238095237,-0.1428571428571429,-0.5,0.6890676862942149
0.5238095238095237,-0.04761904761904767,-0.5,0.6903435084339029
0.6190476190476191,-0.8095238095238095,-0.5,0.7557290990984495
0.6190476190476191,-0.7142857142857143,-0.5,0.7438624491730539
0.6190476190476191,-0.6190476190476191,-0.5,0.7359208829847192
0.6190476190476191,-0.5238095238095238,-0.5,0.7214735776208223
0.6190476190476191,-0.4285714285714286,-0.5,0.7182949314609498
0.6190476190476191,-0.33333333333333337,-0.5,0.7154241307289138
0.6190476190476191,-0.23809523809523814,-0.5,0.7095799283561134
0.6190476190476191,-0.1428571428571429,-0.5,0.709984756258537
0.7142857142857142,-0.7142857142857143,-0.5,0.7650215667186272
0.7142857142857142,-0.6190476190476191,-0.5,0.7479516908809842
0.7142857142857142,-0.5238095238095238,-0.5,0.7367218142984977
0.7142857142857142,-0.4285714285714286,-0.5,0.7403881281303663
