tau1,tau2,tau3,fidelity
-1.0,-1.0,1,0.5796280433587567
-0.9591836734693877,-0.9591836734693877,1,0.5927730551521011
-0.9183673469387755,-0.9183673469387755,1,0.6005604078608286
-0.8775510204081632,-0.8775510204081632,1,0.6163649601340362
-0.8367346938775511,-0.8367346938775511,1,0.6238802865148417
-0.7959183673469388,-0.7959183673469388,1,0.6355464567564242
-0.7551020408163265,-0.7551020408163265,1,0.6454379758709037
-0.7142857142857143,-0.7142857142857143,1,0.654904592446153
-0.6734693877551021,-0.6734693877551021,1,0.6722729653648771
-0.6326530612244898,-0.6326530612244898,1,0.6807719744341496
-0.5918367346938775,-0.5918367346938775,1,0.6919716066163836
-0.5510204081632654,-0.5510204081632654,1,0.699780545597191
-0.5102040816326531,-0.5102040816326531,1,0.7149622262348794
-0.4693877551020409,-0.4693877551020409,1,0.7135851978209407
-0.4285714285714286,-0.4285714285714286,1,0.7233397121403145
-0.3877551020408164,-0.3877551020408164,1,0.7184275031749503
-0.34693877551020413,-0.34693877551020413,1,0.7190248092627207
-0.30612244897959184,-0.30612244897959184,1,0.7185115304691266
-0.26530612244897966,-0.26530612244897966,1,0.7170003272113352
-0.22448979591836737,-0.22448979591836737,1,0.7198162835961868
-0.1836734693877552,-0.1836734693877552,1,0.7134640845851696
-0.1428571428571429,-0.1428571428571429,1,0.7222821433907283
-0.10204081632653073,-0.10204081632653073,1,0.7180663437994526
-0.061224489795918435,-0.061224489795918435,1,0.7198005380474672
-0.020408163265306145,-0.020408163265306145,1,0.7205998416956478
0.020408163265306145,0.020408163265306145,1,0.7217408925634701
0.06122448979591821,0.06122448979591821,1,0.7174027364497925
0.1020408163265305,0.1020408163265305,1,0.7195019737785626
0.1428571428571428,0.1428571428571428,1,0.7197339019502444
0.18367346938775508,0.18367346938775508,1,0.713151978978845
0.22448979591836715,0.22448979591836715,1,0.7201842155244871
0.26530612244897944,0.26530612244897944,1,0.7181481855299494
0.30612244897959173,0.30612244897959173,1,0.7183447431528716
0.346938775510204,0.346938775510204,1,0.724127248254522
0.3877551020408163,0.3877551020408163,1,0.7215116649050128
0.4285714285714284,0.4285714285714284,1,0.7185062066780732
0.46938775510204067,0.46938775510204067,1,0.7185434287804179
0.510204081632653,0.510204081632653,1,0.7231896722760006
0.5510204081632653,0.5510204081632653,1,0.7234770921029156
0.5918367346938773,0.5918367346938773,1,0.7233073473442194
0.6326530612244896,0.6326530612244896,1,0.7180972403453452
0.6734693877551019,0.6734693877551019,1,0.7214773658627003
0.7142857142857142,0.7142857142857142,1,0.7077732279538769
0.7551020408163265,0.7551020408163265,1,0.7060514257069086
0.7959183673469385,0.7959183673469385,1,0.6953387404698803
0.8367346938775508,0.8367346938775508,1,0.6841375063870749
0.8775510204081631,0.8775510204081631,1,0.6748069067194553
0.9183673469387754,0.9183673469387754,1,0.6625888440036922
0.9591836734693877,0.9591836734693877,1,0.6580496225343584
1.0,1.0,1,0.6477106777893931
