lambda1, lambda2, lambda3, fidelidad
-0.8947368421052632,-0.052631578947368474,0,0.7572902122213298
-0.8947368421052632,0.05263157894736836,0,0.7544301476832513
-0.7894736842105263,-0.1578947368421053,0,0.7268816809912083
-0.7894736842105263,-0.052631578947368474,0,0.7282366623467684
-0.7894736842105263,0.05263157894736836,0,0.7260465462726247
-0.7894736842105263,0.1578947368421053,0,0.7278801394863851
-0.6842105263157895,-0.26315789473684215,0,0.7006096968775964
-0.6842105263157895,-0.1578947368421053,0,0.6999092197254093
-0.6842105263157895,-0.052631578947368474,0,0.6997527746089731
-0.6842105263157895,0.05263157894736836,0,0.7040512010835915
-0.6842105263157895,0.1578947368421053,0,0.702228455268069
-0.6842105263157895,0.26315789473684204,0,0.7016529088317879
-0.5789473684210527,-0.368421052631579,0,0.674899665099801
-0.5789473684210527,-0.26315789473684215,0,0.6713687637376006
-0.5789473684210527,-0.1578947368421053,0,0.6704981287421117
-0.5789473684210527,-0.052631578947368474,0,0.6711023116975919
-0.5789473684210527,0.05263157894736836,0,0.6711467475559258
-0.5789473684210527,0.1578947368421053,0,0.6718221024212373
-0.5789473684210527,0.26315789473684204,0,0.6710146354747577
-0.5789473684210527,0.36842105263157876,0,0.6772864607396727
-0.4736842105263158,-0.4736842105263158,0,0.659549662804775
-0.4736842105263158,-0.368421052631579,0,0.6490964603692844
-0.4736842105263158,-0.26315789473684215,0,0.6458949488872135
-0.4736842105263158,-0.1578947368421053,0,0.6425724294662702
-0.4736842105263158,-0.052631578947368474,0,0.6419818164242228
-0.4736842105263158,0.05263157894736836,0,0.6440745625379714
-0.4736842105263158,0.1578947368421053,0,0.6420329814388099
-0.4736842105263158,0.26315789473684204,0,0.645823614661044
-0.4736842105263158,0.36842105263157876,0,0.6486681671736316
-0.4736842105263158,0.4736842105263157,0,0.6624690287677651
-0.368421052631579,-0.5789473684210527,0,0.667245496734128
-0.368421052631579,-0.4736842105263158,0,0.6370118464255843
-0.368421052631579,-0.368421052631579,0,0.6259468078984706
-0.368421052631579,-0.26315789473684215,0,0.6192826778469497
-0.368421052631579,-0.1578947368421053,0,0.6174292126356904
-0.368421052631579,-0.052631578947368474,0,0.6142300152181036
-0.368421052631579,0.05263157894736836,0,0.6134914647848908
-0.368421052631579,0.1578947368421053,0,0.6143247348286442
-0.368421052631579,0.26315789473684204,0,0.6156797396719978
-0.368421052631579,0.36842105263157876,0,0.6242039349154422
-0.368421052631579,0.4736842105263157,0,0.6463072718480017
-0.368421052631579,0.5789473684210527,0,0.6707291235984624
-0.26315789473684215,-0.6842105263157895,0,0.6954590382065341
-0.26315789473684215,-0.5789473684210527,0,0.668156373245893
-0.26315789473684215,-0.4736842105263158,0,0.6357456020030128
-0.26315789473684215,-0.368421052631579,0,0.6069910878126512
-0.26315789473684215,-0.26315789473684215,0,0.5919786702335094
-0.26315789473684215,-0.1578947368421053,0,0.5875875471574971
-0.26315789473684215,-0.052631578947368474,0,0.5880778394571451
-0.26315789473684215,0.05263157894736836,0,0.5896978261078232
-0.26315789473684215,0.1578947368421053,0,0.5886699616543952
-0.26315789473684215,0.26315789473684204,0,0.5931214338195059
-0.26315789473684215,0.36842105263157876,0,0.6098848109803179
-0.26315789473684215,0.4736842105263157,0,0.6441849187087632
-0.26315789473684215,0.5789473684210527,0,0.6744304379356824
-0.26315789473684215,0.6842105263157894,0,0.6999103162104047
-0.1578947368421053,-0.7894736842105263,0,0.7265038879258228
-0.1578947368421053,-0.6842105263157895,0,0.6960728743257265
-0.1578947368421053,-0.5789473684210527,0,0.6642855902341771
-0.1578947368421053,-0.4736842105263158,0,0.6366040003051721
-0.1578947368421053,-0.368421052631579,0,0.6076103620994056
-0.1578947368421053,-0.26315789473684215,0,0.5793861325338718
-0.1578947368421053,-0.1578947368421053,0,0.5670158654630962
-0.1578947368421053,-0.052631578947368474,0,0.5593114711791566
-0.1578947368421053,0.05263157894736836,0,0.5617403954152722
-0.1578947368421053,0.1578947368421053,0,0.5641426566245417
-0.1578947368421053,0.26315789473684204,0,0.5804655913933936
-0.1578947368421053,0.36842105263157876,0,0.6120340054356177
-0.1578947368421053,0.4736842105263157,0,0.6316988824576982
-0.1578947368421053,0.5789473684210527,0,0.665752968563214
-0.1578947368421053,0.6842105263157894,0,0.6928400858941401
-0.1578947368421053,0.7894736842105261,0,0.7303787776232377
-0.052631578947368474,-0.8947368421052632,0,0.7569664802139909
-0.052631578947368474,-0.7894736842105263,0,0.7265724876906403
-0.052631578947368474,-0.6842105263157895,0,0.6988721046674883
-0.052631578947368474,-0.5789473684210527,0,0.6657243286071781
-0.052631578947368474,-0.4736842105263158,0,0.6381232393494585
-0.052631578947368474,-0.368421052631579,0,0.6096192072413598
-0.052631578947368474,-0.26315789473684215,0,0.581391632218456
-0.052631578947368474,-0.1578947368421053,0,0.5529121892686675
-0.052631578947368474,-0.052631578947368474,0,0.5375747704018579
-0.052631578947368474,0.05263157894736836,0,0.5402097661793439
-0.052631578947368474,0.1578947368421053,0,0.5563445933283657
-0.052631578947368474,0.26315789473684204,0,0.5801635568128601
-0.052631578947368474,0.36842105263157876,0,0.6057827000300074
-0.052631578947368474,0.4736842105263157,0,0.6362294214826629
-0.052631578947368474,0.5789473684210527,0,0.6688781515690084
-0.052631578947368474,0.6842105263157894,0,0.6968224086504907
-0.052631578947368474,0.7894736842105261,0,0.7277669019258706
-0.052631578947368474,0.894736842105263,0,0.7564865845630253
0.05263157894736836,-0.8947368421052632,0,0.7561143825833854
0.05263157894736836,-0.7894736842105263,0,0.7260647098887163
0.05263157894736836,-0.6842105263157895,0,0.6981894652997153
0.05263157894736836,-0.5789473684210527,0,0.6681142722054039
0.05263157894736836,-0.4736842105263158,0,0.6412796724741038
0.05263157894736836,-0.368421052631579,0,0.610771945071251
0.05263157894736836,-0.26315789473684215,0,0.5830754998535495
0.05263157894736836,-0.1578947368421053,0,0.5565317697755066
0.05263157894736836,-0.052631578947368474,0,0.5367999211463932
0.05263157894736836,0.05263157894736836,0,0.5424825044161037
0.05263157894736836,0.1578947368421053,0,0.554983706624143
0.05263157894736836,0.26315789473684204,0,0.5778935523468565
0.05263157894736836,0.36842105263157876,0,0.6108204993954283
0.05263157894736836,0.4736842105263157,0,0.6450479123038799
0.05263157894736836,0.5789473684210527,0,0.6726111856668329
0.05263157894736836,0.6842105263157894,0,0.7031565391899288
0.05263157894736836,0.7894736842105261,0,0.7240175057777902
0.05263157894736836,0.894736842105263,0,0.7569244255050592
0.1578947368421053,-0.7894736842105263,0,0.7285456444260748
0.1578947368421053,-0.6842105263157895,0,0.6994127898667775
0.1578947368421053,-0.5789473684210527,0,0.6725791659741942
0.1578947368421053,-0.4736842105263158,0,0.6430800570061315
0.1578947368421053,-0.368421052631579,0,0.6130765075249713
0.1578947368421053,-0.26315789473684215,0,0.5837374677416503
0.1578947368421053,-0.1578947368421053,0,0.5725712635386935
0.1578947368421053,-0.052631578947368474,0,0.5645466167311901
0.1578947368421053,0.05263157894736836,0,0.5643139647613867
0.1578947368421053,0.1578947368421053,0,0.5685035543185792
0.1578947368421053,0.26315789473684204,0,0.586803976597208
0.1578947368421053,0.36842105263157876,0,0.6117230794498056
0.1578947368421053,0.4736842105263157,0,0.6405435897218341
0.1578947368421053,0.5789473684210527,0,0.6709477874375013
0.1578947368421053,0.6842105263157894,0,0.7032544784160857
0.1578947368421053,0.7894736842105261,0,0.7261082050214446
0.26315789473684204,-0.6842105263157895,0,0.6976848051443201
0.26315789473684204,-0.5789473684210527,0,0.6671993945829995
0.26315789473684204,-0.4736842105263158,0,0.6462298709304285
