tau1,tau2,tau3,fidelity
-0.8947368421052632,-0.052631578947368474,0,0.7202235499444885
-0.8947368421052632,0.05263157894736836,0,0.7232525992717294
-0.7894736842105263,-0.1578947368421053,0,0.7448427806947004
-0.7894736842105263,-0.052631578947368474,0,0.7456775859044212
-0.7894736842105263,0.05263157894736836,0,0.7570303814339845
-0.7894736842105263,0.1578947368421053,0,0.7568605182542875
-0.6842105263157895,-0.26315789473684215,0,0.7579234288601958
-0.6842105263157895,-0.1578947368421053,0,0.7716484713412779
-0.6842105263157895,-0.052631578947368474,0,0.7797801793440242
-0.6842105263157895,0.05263157894736836,0,0.7760448076776926
-0.6842105263157895,0.1578947368421053,0,0.7708786500605921
-0.6842105263157895,0.26315789473684204,0,0.7738287509891378
-0.5789473684210527,-0.368421052631579,0,0.7851947900964438
-0.5789473684210527,-0.26315789473684215,0,0.7912517061796382
-0.5789473684210527,-0.1578947368421053,0,0.798924525617953
-0.5789473684210527,-0.052631578947368474,0,0.7974478303484258
-0.5789473684210527,0.05263157894736836,0,0.8066961744331619
-0.5789473684210527,0.1578947368421053,0,0.810135910029031
-0.5789473684210527,0.26315789473684204,0,0.8088505422265164
-0.5789473684210527,0.36842105263157876,0,0.804951809644362
-0.4736842105263158,-0.4736842105263158,0,0.8175340253046226
-0.4736842105263158,-0.368421052631579,0,0.8256252950999162
-0.4736842105263158,-0.26315789473684215,0,0.8307008657150767
-0.4736842105263158,-0.1578947368421053,0,0.8254620185439542
-0.4736842105263158,-0.052631578947368474,0,0.8372992802846112
-0.4736842105263158,0.05263157894736836,0,0.8277664423737924
-0.4736842105263158,0.1578947368421053,0,0.8318434093906866
-0.4736842105263158,0.26315789473684204,0,0.8350788038740359
-0.4736842105263158,0.36842105263157876,0,0.8402291586748329
-0.4736842105263158,0.4736842105263157,0,0.8347245503911838
-0.368421052631579,-0.5789473684210527,0,0.8047731233359082
-0.368421052631579,-0.4736842105263158,0,0.8269560029506657
-0.368421052631579,-0.368421052631579,0,0.8354109870883293
-0.368421052631579,-0.26315789473684215,0,0.8481849793503113
-0.368421052631579,-0.1578947368421053,0,0.8577007259939303
-0.368421052631579,-0.052631578947368474,0,0.8518589512903642
-0.368421052631579,0.05263157894736836,0,0.8532593196768137
-0.368421052631579,0.1578947368421053,0,0.8579911477117687
-0.368421052631579,0.26315789473684204,0,0.8668887593512116
-0.368421052631579,0.36842105263157876,0,0.861983787176457
-0.368421052631579,0.4736842105263157,0,0.8644238857373425
-0.368421052631579,0.5789473684210527,0,0.8404940883835856
-0.26315789473684215,-0.6842105263157895,0,0.790671535294548
-0.26315789473684215,-0.5789473684210527,0,0.8223877245568589
-0.26315789473684215,-0.4736842105263158,0,0.8510941819501052
-0.26315789473684215,-0.368421052631579,0,0.8617254507431706
-0.26315789473684215,-0.26315789473684215,0,0.8738458147874743
-0.26315789473684215,-0.1578947368421053,0,0.8768061361110241
-0.26315789473684215,-0.052631578947368474,0,0.8752528552586768
-0.26315789473684215,0.05263157894736836,0,0.8761407257433508
-0.26315789473684215,0.1578947368421053,0,0.8822226285453629
-0.26315789473684215,0.26315789473684204,0,0.8859033159159422
-0.26315789473684215,0.36842105263157876,0,0.8813198731082962
-0.26315789473684215,0.4736842105263157,0,0.8624899187285723
-0.26315789473684215,0.5789473684210527,0,0.8399282118633462
-0.26315789473684215,0.6842105263157894,0,0.8127875375506926
-0.1578947368421053,-0.7894736842105263,0,0.7625279874217046
-0.1578947368421053,-0.6842105263157895,0,0.7999099254662253
-0.1578947368421053,-0.5789473684210527,0,0.8218079226855131
-0.1578947368421053,-0.4736842105263158,0,0.8474122575857529
-0.1578947368421053,-0.368421052631579,0,0.8756597469307598
-0.1578947368421053,-0.26315789473684215,0,0.9002058154922407
-0.1578947368421053,-0.1578947368421053,0,0.8961796238613172
-0.1578947368421053,-0.052631578947368474,0,0.9043660312089806
-0.1578947368421053,0.05263157894736836,0,0.9002972376597116
-0.1578947368421053,0.1578947368421053,0,0.9035191117215974
-0.1578947368421053,0.26315789473684204,0,0.9036626350582876
-0.1578947368421053,0.36842105263157876,0,0.8974408718451267
-0.1578947368421053,0.4736842105263157,0,0.8574640179044453
-0.1578947368421053,0.5789473684210527,0,0.8400835826632592
-0.1578947368421053,0.6842105263157894,0,0.8089138397558118
-0.1578947368421053,0.7894736842105261,0,0.8077482671864875
-0.052631578947368474,-0.8947368421052632,0,0.7419449189495385
-0.052631578947368474,-0.7894736842105263,0,0.7561514755580279
-0.052631578947368474,-0.6842105263157895,0,0.7947869427173164
-0.052631578947368474,-0.5789473684210527,0,0.8272272529331839
-0.052631578947368474,-0.4736842105263158,0,0.8474929040098256
-0.052631578947368474,-0.368421052631579,0,0.8788853526990874
-0.052631578947368474,-0.26315789473684215,0,0.9031199144580029
-0.052631578947368474,-0.1578947368421053,0,0.9153182774676087
-0.052631578947368474,-0.052631578947368474,0,0.9272511186057228
-0.052631578947368474,0.05263157894736836,0,0.9278816817891467
-0.052631578947368474,0.1578947368421053,0,0.9291543350544457
-0.052631578947368474,0.26315789473684204,0,0.914149907299732
-0.052631578947368474,0.36842105263157876,0,0.8961652937974892
-0.052631578947368474,0.4736842105263157,0,0.8643735672596136
-0.052631578947368474,0.5789473684210527,0,0.8503090021593783
-0.052631578947368474,0.6842105263157894,0,0.8279760626017872
-0.052631578947368474,0.7894736842105261,0,0.7887610949528298
-0.052631578947368474,0.894736842105263,0,0.7725499536072649
0.05263157894736836,-0.8947368421052632,0,0.7464897639693269
0.05263157894736836,-0.7894736842105263,0,0.7718543208937227
0.05263157894736836,-0.6842105263157895,0,0.7968278655336085
0.05263157894736836,-0.5789473684210527,0,0.8292052424372359
0.05263157894736836,-0.4736842105263158,0,0.8570360513784286
0.05263157894736836,-0.368421052631579,0,0.8915168661202849
0.05263157894736836,-0.26315789473684215,0,0.9038319563892163
0.05263157894736836,-0.1578947368421053,0,0.9352198750579913
0.05263157894736836,-0.052631578947368474,0,0.9394875437804125
0.05263157894736836,0.05263157894736836,0,0.9480695673555872
0.05263157894736836,0.1578947368421053,0,0.9431565360342855
0.05263157894736836,0.26315789473684204,0,0.9127631415985338
0.05263157894736836,0.36842105263157876,0,0.9088121864462309
0.05263157894736836,0.4736842105263157,0,0.8638298331930615
0.05263157894736836,0.5789473684210527,0,0.8439467020628497
0.05263157894736836,0.6842105263157894,0,0.8129748323370676
0.05263157894736836,0.7894736842105261,0,0.7835170833727352
0.05263157894736836,0.894736842105263,0,0.7734456225404581
0.1578947368421053,-0.7894736842105263,0,0.7732474895705992
0.1578947368421053,-0.6842105263157895,0,0.8015080577298532
0.1578947368421053,-0.5789473684210527,0,0.8251978489161276
0.1578947368421053,-0.4736842105263158,0,0.8580485903709135
0.1578947368421053,-0.368421052631579,0,0.8822386318709443
0.1578947368421053,-0.26315789473684215,0,0.9087169797671925
0.1578947368421053,-0.1578947368421053,0,0.9229965707723811
0.1578947368421053,-0.052631578947368474,0,0.9423817618174619
0.1578947368421053,0.05263157894736836,0,0.9449063686304778
0.1578947368421053,0.1578947368421053,0,0.9425107474220413
0.1578947368421053,0.26315789473684204,0,0.9182640506152104
0.1578947368421053,0.36842105263157876,0,0.898575944109882
0.1578947368421053,0.4736842105263157,0,0.8549012493507933
0.1578947368421053,0.5789473684210527,0,0.8415626513488239
0.1578947368421053,0.6842105263157894,0,0.8046345821985967
0.1578947368421053,0.7894736842105261,0,0.7894389256167366
0.26315789473684204,-0.6842105263157895,0,0.8046307669411391
