lambda1, lambda2, lambda3, fidelidad
-0.23809523809523814,-0.7142857142857143,0.5,0.7132066840384873
-0.23809523809523814,-0.6190476190476191,0.5,0.6891058077611865
-0.23809523809523814,-0.5238095238095238,0.5,0.6723394073738326
-0.23809523809523814,-0.4285714285714286,0.5,0.6591738320362821
-0.23809523809523814,-0.33333333333333337,0.5,0.6556009466936966
-0.23809523809523814,-0.23809523809523814,0.5,0.6544147749409777
-0.23809523809523814,-0.1428571428571429,0.5,0.6527115224184814
-0.23809523809523814,-0.04761904761904767,0.5,0.6518329128327838
-0.23809523809523814,0.04761904761904745,0.5,0.6536472343576019
-0.23809523809523814,0.1428571428571428,0.5,0.6583650199359804
-0.23809523809523814,0.23809523809523814,0.5,0.6616085769449105
-0.1428571428571429,-0.6190476190476191,0.5,0.6910671853519609
-0.1428571428571429,-0.5238095238095238,0.5,0.6718908678933727
-0.1428571428571429,-0.4285714285714286,0.5,0.6610926644613868
-0.1428571428571429,-0.33333333333333337,0.5,0.654479604743161
-0.1428571428571429,-0.23809523809523814,0.5,0.651255737912234
-0.1428571428571429,-0.1428571428571429,0.5,0.6535268129356937
-0.1428571428571429,-0.04761904761904767,0.5,0.6523879219520029
-0.1428571428571429,0.04761904761904745,0.5,0.6502350949681971
-0.1428571428571429,0.1428571428571428,0.5,0.6530872531653108
-0.1428571428571429,0.23809523809523814,0.5,0.6559680891114749
-0.1428571428571429,0.33333333333333326,0.5,0.664986085892211
-0.04761904761904767,-0.5238095238095238,0.5,0.672614459820642
-0.04761904761904767,-0.4285714285714286,0.5,0.6592267346406244
-0.04761904761904767,-0.33333333333333337,0.5,0.6546822685413781
-0.04761904761904767,-0.23809523809523814,0.5,0.6501188402274332
-0.04761904761904767,-0.1428571428571429,0.5,0.6483638581455582
-0.04761904761904767,-0.04761904761904767,0.5,0.6482177120762604
-0.04761904761904767,0.04761904761904745,0.5,0.652283930201398
-0.04761904761904767,0.1428571428571428,0.5,0.6495998299577498
-0.04761904761904767,0.23809523809523814,0.5,0.6515273437793198
-0.04761904761904767,0.33333333333333326,0.5,0.6627316077065499
-0.04761904761904767,0.4285714285714284,0.5,0.6691709600590632
0.04761904761904745,-0.4285714285714286,0.5,0.6591426517444081
0.04761904761904745,-0.33333333333333337,0.5,0.6533773648521951
0.04761904761904745,-0.23809523809523814,0.5,0.6491883701791747
0.04761904761904745,-0.1428571428571429,0.5,0.6495863029468736
0.04761904761904745,-0.04761904761904767,0.5,0.6504552061904916
0.04761904761904745,0.04761904761904745,0.5,0.6540289939862945
0.04761904761904745,0.1428571428571428,0.5,0.6486900807100734
0.04761904761904745,0.23809523809523814,0.5,0.6579796880664354
0.04761904761904745,0.33333333333333326,0.5,0.6602614469422681
0.04761904761904745,0.4285714285714284,0.5,0.6705058919658979
0.04761904761904745,0.5238095238095237,0.5,0.680984151160654
0.1428571428571428,-0.33333333333333337,0.5,0.6548881084639455
0.1428571428571428,-0.23809523809523814,0.5,0.6536034719768594
0.1428571428571428,-0.1428571428571429,0.5,0.6507090779013791
0.1428571428571428,-0.04761904761904767,0.5,0.6479496440516659
0.1428571428571428,0.04761904761904745,0.5,0.6501521878880293
0.1428571428571428,0.1428571428571428,0.5,0.6571154251509561
0.1428571428571428,0.23809523809523814,0.5,0.6571829134081009
0.1428571428571428,0.33333333333333326,0.5,0.6609308128659348
0.1428571428571428,0.4285714285714284,0.5,0.6716196425005952
0.1428571428571428,0.5238095238095237,0.5,0.6792176959724123
0.1428571428571428,0.6190476190476191,0.5,0.6996689598242609
0.23809523809523814,-0.23809523809523814,0.5,0.6545534767964565
0.23809523809523814,-0.1428571428571429,0.5,0.6549813065864414
0.23809523809523814,-0.04761904761904767,0.5,0.6530179407115322
0.23809523809523814,0.04761904761904745,0.5,0.6532637911256958
0.23809523809523814,0.1428571428571428,0.5,0.6566485207613098
0.23809523809523814,0.23809523809523814,0.5,0.6558946434856606
0.23809523809523814,0.33333333333333326,0.5,0.6592664703063833
0.23809523809523814,0.4285714285714284,0.5,0.6698074781760005
0.23809523809523814,0.5238095238095237,0.5,0.6820012246470425
0.23809523809523814,0.6190476190476191,0.5,0.7002535864534479
0.23809523809523814,0.7142857142857142,0.5,0.7222607878159736
0.33333333333333326,-0.1428571428571429,0.5,0.6612358107904872
0.33333333333333326,-0.04761904761904767,0.5,0.6568708452029464
