lambda1, lambda2, lambda3, fidelidad
0.04761904761904745,-0.1428571428571429,0.5,0.8316063636134281
0.04761904761904745,-0.04761904761904767,0.5,0.8326527115069993
0.04761904761904745,0.04761904761904745,0.5,0.8443843803998191
0.04761904761904745,0.1428571428571428,0.5,0.8332290031124964
0.04761904761904745,0.23809523809523814,0.5,0.8339992316499583
0.04761904761904745,0.33333333333333326,0.5,0.8480343782251369
0.04761904761904745,0.4285714285714284,0.5,0.841436054503434
0.04761904761904745,0.5238095238095237,0.5,0.8448172944384754
0.1428571428571428,-0.33333333333333337,0.5,0.8279661674174204
0.1428571428571428,-0.23809523809523814,0.5,0.8308886971905668
0.1428571428571428,-0.1428571428571429,0.5,0.8292748697367384
0.1428571428571428,-0.04761904761904767,0.5,0.8326120457545174
0.1428571428571428,0.04761904761904745,0.5,0.8331430004249202
0.1428571428571428,0.1428571428571428,0.5,0.8437479329934702
0.1428571428571428,0.23809523809523814,0.5,0.8422509480121353
0.1428571428571428,0.33333333333333326,0.5,0.8447286352299055
0.1428571428571428,0.4285714285714284,0.5,0.8378918249627665
0.1428571428571428,0.5238095238095237,0.5,0.8452916701071037
0.1428571428571428,0.6190476190476191,0.5,0.8380585510399489
0.23809523809523814,-0.23809523809523814,0.5,0.8290224962872901
0.23809523809523814,-0.1428571428571429,0.5,0.8324985344592805
0.23809523809523814,-0.04761904761904767,0.5,0.8337293822127378
0.23809523809523814,0.04761904761904745,0.5,0.8323197471639849
0.23809523809523814,0.1428571428571428,0.5,0.8328932622913866
0.23809523809523814,0.23809523809523814,0.5,0.8319036062034917
0.23809523809523814,0.33333333333333326,0.5,0.8392993041479213
0.23809523809523814,0.4285714285714284,0.5,0.845950056998458
0.23809523809523814,0.5238095238095237,0.5,0.840652926144793
0.23809523809523814,0.6190476190476191,0.5,0.837040494242376
0.23809523809523814,0.7142857142857142,0.5,0.821846945195003
0.33333333333333326,-0.1428571428571429,0.5,0.8263747178832582
0.33333333333333326,-0.04761904761904767,0.5,0.8299964265006832
0.33333333333333326,0.04761904761904745,0.5,0.8300096381460914
0.33333333333333326,0.1428571428571428,0.5,0.838942553546613
0.33333333333333326,0.23809523809523814,0.5,0.8357096245357312
