0,1
13394,6606
10312,9688
10115,9885
8037,11963
10247,9753
10259,9741
10610,9390
6563,13437
10263,9737
10809,9191
10133,9867
8145,11855
13275,6725
10160,9840
10170,9830
8010,11990
10333,9667
10076,9924
10616,9384
6347,13653
10300,9700
10561,9439
10156,9844
8569,11431
13135,6865
10198,9802
10148,9852
8178,11822
10258,9742
10148,9852
10708,9292
6936,13064
10318,9682
10652,9348
10151,9849
7557,12443
13296,6704
10276,9724
10253,9747
8118,11882
10073,9927
10235,9765
10734,9266
6839,13161
10228,9772
10702,9298
10154,9846
8169,11831
13297,6703
10207,9793
10198,9802
8009,11991
10175,9825
10270,9730
10779,9221
6784,13216
10332,9668
10813,9187
10050,9950
8529,11471
13409,6591
10178,9822
10130,9870
7960,12040
10179,9821
10149,9851
10767,9233
6937,13063
10114,9886
10623,9377
10293,9707
8987,11013
13185,6815
10276,9724
10037,9963
8275,11725
10204,9796
10179,9821
10765,9235
7414,12586
10257,9743
10682,9318
10239,9761
7131,12869
13173,6827
10181,9819
10204,9796
8249,11751
10350,9650
10263,9737
10759,9241
7443,12557
10298,9702
10807,9193
10268,9732
7489,12511
13262,6738
10297,9703
10163,9837
8003,11997
10266,9734
10306,9694
10571,9429
7488,12512
10357,9643
10657,9343
10166,9834
8041,11959
13442,6558
10332,9668
10095,9905
8100,11900
10199,9801
10170,9830
10745,9255
7332,12668
10229,9771
10723,9277
10080,9920
8400,11600
13397,6603
10130,9870
10213,9787
7988,12012
10344,9656
10168,9832
10801,9199
7381,12619
10042,9958
10461,9539
10111,9889
9000,11000
13314,6686
10243,9757
10063,9937
8024,11976
10220,9780
10226,9774
10765,9235
7203,12797
10222,9778
10702,9298
10092,9908
9345,10655
13244,6756
10177,9823
10133,9867
8208,11792
10200,9800
10163,9837
10785,9215
7898,12102
10182,9818
10668,9332
10237,9763
6567,13433
13124,6876
10271,9729
10179,9821
8222,11778
10185,9815
10155,9845
10816,9184
7822,12178
10294,9706
10692,9308
10129,9871
7082,12918
13353,6647
10325,9675
10252,9748
8284,11716
10236,9764
10177,9823
10650,9350
7867,12133
10089,9911
10738,9262
10197,9803
7483,12517
13186,6814
10353,9647
10284,9716
8347,11653
10269,9731
10115,9885
10713,9287
7736,12264
10254,9746
10654,9346
10242,9758
8077,11923
13428,6572
10188,9812
10193,9807
8048,11952
10107,9893
10222,9778
